loc,num_params,num_local_vars,num_method_calls,num_arith_ops,num_rel_ops,num_logical_ops,num_literals,num_nodes,num_edges,cyclomatic_complexity,num_conditions,num_branches,num_joins,num_loops,num_returns,max_nesting_depth,branch_ratio,has_loop,has_branching,num_unique_lines,num_total_mutants,frac_ROR,frac_AOR,frac_LOR,frac_COR,frac_SOR,frac_ORU,frac_LVR,frac_STD,project_Lang,project_Math
0.26085053861521196,0.4251471655723293,-0.4877422211358285,0.03207831623447587,-0.012815752390213642,0.5577628459388162,0.8789997807610086,0.7756290637925666,0.1817721205854265,0.3522572785372118,1.1561784559383754,0.9124998664575152,0.42773215955125143,1.2019659132922693,-0.8139268617792288,-0.5089926771877651,0.9737979585565014,0.20318033274939695,-1.0519684641752107,0.48770038179613107,0.21186723299816887,0.48261712385961225,0.44389014402188637,-0.6610397114151114,0.0,0.5218384579222826,0.0,0.0,-0.39819891297686005,-0.10695443859641955,0.8562791402225703,-0.8562791402225703
1.2644242263039764,1.4335207184642493,0.4330466039436099,0.8560069428340822,0.8073924005834595,1.2852877708083115,0.8789997807610086,2.2491448796637186,1.1460057161128554,1.3868080047994644,2.4472305053668943,2.168525278090469,1.4931415656512486,2.627172471634841,-0.8139268617792288,-0.5089926771877651,2.2697407994332064,0.17138793297300722,-1.0519684641752107,0.48770038179613107,1.1498387927613858,1.7923397296259134,0.38432771026610363,0.9044480689244051,0.0,-0.18100567650791557,0.0,0.0,-0.3566936157875406,-0.7790708944512582,0.8562791402225703,-0.8562791402225703
1.4316865075854373,0.4251471655723293,-0.027347808596109295,0.6500247861841806,-0.012815752390213642,1.6490502332430592,2.2793236446189082,2.2491448796637186,1.2837533726167738,1.3868080047994644,1.8017044806526348,2.168525278090469,1.4931415656512486,1.914569192463555,-0.8139268617792288,0.40596537577000025,2.2697407994332064,0.0835546929128122,-1.0519684641752107,0.48770038179613107,1.5250274166666726,2.1353623168504208,0.19189523197818972,-0.6610397114151114,0.0,0.4317302355594368,0.0,0.0,-0.015073092767756558,0.15155189057851803,0.8562791402225703,-0.8562791402225703
2.10073563271128,0.4251471655723293,0.4330466039436099,1.0619890994839838,2.2427566682873876,2.7403376205473022,2.9794855765478574,2.2491448796637186,1.9724916551363658,2.306408650365911,2.4472305053668943,2.168525278090469,2.025846268701247,2.627172471634841,0.6694926763752423,0.40596537577000025,2.2697407994332064,0.4607526563615029,0.9505988383254853,0.48770038179613107,2.087810352524603,2.1353623168504208,-0.13272490616707464,-0.16141595173228715,0.0,-0.051403212003055865,0.0,0.0,0.2508732877497327,-0.26425828996670114,0.8562791402225703,-0.8562791402225703
2.1843667733520107,-0.5832263873195906,2.5048214603723467,0.6500247861841806,2.2427566682873876,1.6490502332430592,2.9794855765478574,2.2491448796637186,2.3168607963961616,2.363883690713814,1.1561784559383754,0.2844871606410383,0.42773215955125143,1.2019659132922693,-0.07221709270199324,-0.5089926771877651,0.3258265381181489,-1.0372621127632973,0.9505988383254853,0.48770038179613107,2.087810352524603,2.1353623168504208,-0.4722801156567574,1.0866899670173642,0.0,0.20886715124216887,0.0,0.0,-0.2793860393433116,0.20601581947339062,0.8562791402225703,-0.8562791402225703
2.1843667733520107,-0.5832263873195906,1.8142298415627676,2.2978820393833934,1.217496477070296,0.9215253083735638,-0.521324083096891,2.2491448796637186,1.9724916551363658,1.7316582468868817,0.5106524312241159,2.168525278090469,2.025846268701247,2.627172471634841,2.1529122145297137,1.7784024552066482,2.2697407994332064,0.6951542479331891,0.9505988383254853,0.48770038179613107,2.087810352524603,2.1353623168504208,-0.1342158306665936,0.37494484910368625,0.0,-0.6495684327947138,0.0,0.0,0.5906037553569288,-0.14649070070552747,0.8562791402225703,-0.8562791402225703
-1.077247711636474,-1.5915999402115106,-0.9481366336755477,-0.997832467015032,-0.4229198288770502,-0.8972870038001742,-0.521324083096891,-0.90838901148875,-1.057956787949839,-1.0271436898124582,-0.780399618204403,-0.9715382509919154,-1.1703819495987442,-0.9358439242215876,-0.8139268617792288,-0.5089926771877651,-0.9701163027585561,-1.4133823677449917,-1.0519684641752107,-2.050439239594487,-1.1012929506703348,-0.7647377387749602,-1.045170699872683,2.4839134187312384,0.0,-0.6495684327947138,0.0,0.0,-1.0207783708166527,-0.7790708944512582,0.8562791402225703,-0.8562791402225703
-0.24093630522917026,-1.5915999402115106,-0.4877422211358285,0.03207831623447587,-0.012815752390213642,-0.169762078930679,-0.521324083096891,-0.06637997384809169,-0.3692185054302471,-0.45239328633342907,-0.780399618204403,0.2844871606410383,-0.10497254349874713,-0.9358439242215876,-0.8139268617792288,1.3209234287277656,0.3258265381181489,0.38261879250427405,-1.0519684641752107,0.48770038179613107,-0.16332139090711795,0.23314615133269778,0.02695310773140686,1.100134041466845,0.0,0.053275701635484334,0.0,0.0,-0.2736830214089012,-0.7790708944512582,0.8562791402225703,-0.8562791402225703
-0.07367402394770951,-0.5832263873195906,-0.4877422211358285,0.23806047288437746,-0.8330239053638868,0.5577628459388162,0.8789997807610086,-0.90838901148875,-0.3692185054302471,-0.45239328633342907,-0.780399618204403,0.2844871606410383,-0.10497254349874713,-0.9358439242215876,-0.8139268617792288,1.3209234287277656,0.3258265381181489,0.38261879250427405,-1.0519684641752107,0.48770038179613107,-0.16332139090711795,-0.016324821194216712,0.9650614393849856,-0.6610397114151114,0.0,1.1075419032807816,0.0,0.0,-0.32037648074688574,-0.7790708944512582,0.8562791402225703,-0.8562791402225703
0.09358825733375123,-1.5915999402115106,-0.9481366336755477,0.23806047288437746,-0.012815752390213642,0.19400038350406862,-0.521324083096891,0.7756290637925666,0.0440244640815081,0.12235711714560012,0.5106524312241159,0.9124998664575152,0.42773215955125143,0.4893626341209837,-0.8139268617792288,0.40596537577000025,0.9737979585565014,0.38261879250427405,-1.0519684641752107,0.48770038179613107,0.024272921045525468,-0.016324821194216712,0.7417023128008001,-0.6610397114151114,0.0,-0.6495684327947138,0.0,0.0,-0.08690918405696338,-0.7790708944512582,0.8562791402225703,-0.8562791402225703
-0.7427231490735525,-1.5915999402115106,-0.9481366336755477,-0.5858681537152288,-0.4229198288770502,-0.5335245413654266,-0.521324083096891,-0.4873844926684208,-0.644713818438084,-0.5673433670292349,-0.13487359349014355,-0.34352554517543854,-0.6376772465487457,-0.22324064505030197,-0.8139268617792288,-0.5089926771877651,-0.3221448823202036,-0.06624678399966777,-1.0519684641752107,0.48770038179613107,-0.7261043267650481,-0.7647377387749602,0.7417023128008001,-0.6610397114151114,0.0,-0.6495684327947138,0.0,0.0,-1.0207783708166527,-0.7790708944512582,0.8562791402225703,-0.8562791402225703
-0.7427231490735525,-1.5915999402115106,-0.9481366336755477,-0.7918503103651304,-0.8330239053638868,-0.5335245413654266,-0.521324083096891,-0.4873844926684208,-0.7824614749420024,-0.7972435284208466,-0.780399618204403,-0.34352554517543854,-0.6376772465487457,-0.9358439242215876,-0.8139268617792288,0.40596537577000025,-0.3221448823202036,0.38261879250427405,-1.0519684641752107,0.48770038179613107,-0.7261043267650481,-0.7023699956432315,1.0990769153354967,-0.6610397114151114,0.0,-0.6495684327947138,0.0,0.0,0.4734123279988503,-0.7790708944512582,0.8562791402225703,-0.8562791402225703
1.0971619450225156,-0.5832263873195906,-0.4877422211358285,1.6799355694336886,1.6276005535571327,0.9215253083735638,-0.521324083096891,2.2491448796637186,0.45726743359326333,0.23730719784140594,-0.780399618204403,2.168525278090469,2.025846268701247,1.914569192463555,2.1529122145297137,1.7784024552066482,2.2697407994332064,1.921586483374932,0.9505988383254853,0.48770038179613107,0.9622444808087425,2.1353623168504208,-0.06414237918920215,0.7202730359432856,0.0,-0.6495684327947138,0.0,0.0,0.224380544862933,-0.7790708944512582,0.8562791402225703,-0.8562791402225703
0.26085053861521196,-0.5832263873195906,-0.027347808596109295,0.44404262953427903,0.8073924005834595,0.19400038350406862,0.8789997807610086,0.35462454497223744,-0.0937231924224103,-0.10754304424601156,-0.13487359349014355,0.2844871606410383,-0.10497254349874713,-0.22324064505030197,-0.8139268617792288,0.40596537577000025,0.3258265381181489,-0.06624678399966777,-1.0519684641752107,0.48770038179613107,0.024272921045525468,0.9191913257817126,-0.23819579092336815,1.6114425503680578,0.0,0.25732722453457385,0.0,0.0,-0.5387813711987487,-0.7790708944512582,0.8562791402225703,-0.8562791402225703
-0.408198586510631,0.4251471655723293,-0.027347808596109295,-0.5858681537152288,-0.4229198288770502,-0.169762078930679,0.8789997807610086,-0.4873844926684208,-0.5069661619341655,-0.45239328633342907,-0.13487359349014355,-0.34352554517543854,-0.6376772465487457,-0.22324064505030197,-0.8139268617792288,-0.5089926771877651,-0.3221448823202036,-0.3356739007487325,-1.0519684641752107,0.48770038179613107,-0.5385100148124048,-0.20342805058940258,0.6042505425951475,0.6937093292633165,0.0,0.972379569736512,0.0,0.0,-1.0207783708166527,-0.7790708944512582,0.8562791402225703,-0.8562791402225703
-0.5754608677920917,0.4251471655723293,-0.027347808596109295,-0.5858681537152288,-0.4229198288770502,-0.5335245413654266,-0.521324083096891,-0.4873844926684208,-0.5069661619341655,-0.45239328633342907,-0.13487359349014355,-0.34352554517543854,-0.6376772465487457,-0.22324064505030197,-0.8139268617792288,-0.5089926771877651,-0.3221448823202036,-0.3356739007487325,-1.0519684641752107,0.48770038179613107,-0.5385100148124048,-0.5776345093797743,0.48643473956173083,1.854922792701969,0.0,-0.6495684327947138,0.0,0.0,-1.0207783708166527,-0.7790708944512582,0.8562791402225703,-0.8562791402225703
-0.408198586510631,0.4251471655723293,-0.027347808596109295,-0.5858681537152288,-0.4229198288770502,-0.169762078930679,0.8789997807610086,-0.4873844926684208,-0.5069661619341655,-0.45239328633342907,-0.13487359349014355,-0.34352554517543854,-0.6376772465487457,-0.22324064505030197,-0.8139268617792288,-0.5089926771877651,-0.3221448823202036,-0.3356739007487325,-1.0519684641752107,0.48770038179613107,-0.5385100148124048,-0.20342805058940258,0.6042505425951475,0.6937093292633165,0.0,0.972379569736512,0.0,0.0,-1.0207783708166527,-0.7790708944512582,0.8562791402225703,-0.8562791402225703
